settlement_id,txn_id,merchant_id,settled_amount,platform_fee,net_payout,settlement_date,txn_date,settlement_lag_days,settlement_status,bank_ref_no
6aa9666b-8814-4841-9723-2a3b3f80b435,191220ed-591f-4cb5-8754-b6793575c782,MER00371,1296.51,12.57,1283.94,2023-10-16,2023-10-14,2,Settled,BNK335842057
3d56fc67-54c0-4089-9914-1df73911e61e,e507ed47-d444-4fb4-b0d0-a8eeca9fcef4,MER00569,26846.9,485.19,26361.71,2023-05-03,2023-04-28,5,Settled,BNK785908968
a36769af-0110-4e66-8909-bef3d255b8f3,779b6cbc-eae9-4890-92c4-9f092eca6923,MER00089,17505.81,145.54,17360.27,2024-04-01,2024-03-30,2,Pending,BNK622631852
ecfec8a3-3c94-4081-bcbc-2a7822758ea2,b95854ee-a73c-4379-ba2d-35c7823b7a07,MER00166,3883.62,33.07,3850.55,2023-12-31,2023-12-30,1,Settled,BNK831324641
7955ef33-59af-4075-8510-e4cb1c9e1635,300cd122-c53f-4773-9c4b-faae7478abae,MER00646,13496.81,96.37,13400.44,2023-03-24,2023-03-22,2,Settled,BNK794540016
73c00762-226a-48ad-9b69-9ea329833693,1ecc9a86-54b7-40aa-872d-88c8fbfad483,MER00338,13737.59,200.43,13537.16,2024-06-28,2024-06-27,1,Settled,BNK540355839
1dad8665-03b1-43d7-adaf-6ac4546a1cc1,809afb7d-38c2-4942-bdfe-814b64d6a9a2,MER00303,15396.07,243.77,15152.3,2023-03-09,2023-03-04,5,Pending,BNK679966009
d35cce43-200a-498a-aa9f-5308a3e517af,9d64d2d4-acb2-4e76-8ed5-da55c61351ef,MER00027,25491.73,257.14,25234.59,2023-01-09,2023-01-07,2,Disputed,BNK950969958
419ab2e9-7d29-4fdc-92eb-ef508fb8d3f9,0c1ea232-5558-4477-ba0c-a9361473cd1a,MER00526,5579.94,60.53,5519.41,2025-02-09,2025-02-05,4,Settled,BNK537450813
418d5b17-183e-4f8d-afe9-b2e79151e17b,43d209c4-cd21-4b63-b54c-3e2b2d3e0daf,MER00508,4374.06,68.37,4305.69,2023-09-21,2023-09-19,2,Settled,BNK475818378
c27fcd31-a40a-4d4f-880a-87419432d280,6475d3fc-193a-49af-8734-ae9602661a26,MER00070,6598.46,129.52,6468.94,2023-06-01,2023-05-31,1,Pending,BNK576284249
31e79b44-13c1-460f-85db-acae17fe1de1,9e7d4952-56aa-4069-a4ca-40cf00640ce4,MER00213,2577.91,25.14,2552.77,2024-11-16,2024-11-11,5,Settled,BNK586509956
69452b02-5e4d-4e5f-b6a4-95b33638e95e,6c7cd71c-6c29-4fe3-9c61-ceee747bc8c6,MER00508,2958.08,33.72,2924.36,2025-03-15,2025-03-14,1,Settled,BNK476445812
1cdfdc7e-ba6a-47fd-9b05-995ee912723b,7ed80c08-a049-4ebc-ae10-33866001103d,MER00294,15554.6,175.05,15379.55,2023-09-09,2023-09-08,1,Settled,BNK928020815
2be98437-56b9-47f8-9085-df8ae91d8264,3c01100c-10c5-4373-97de-80dde995b1fa,MER00403,12537.85,128.87,12408.98,2025-01-11,2025-01-07,4,Pending,BNK663694705
657ff5bb-633f-473c-9589-020d0cc39933,cec54fd1-c7ea-407a-b81b-c01743251eb5,MER00516,6752.6,59,6693.6,2024-07-17,2024-07-15,2,Settled,BNK478906202
458ee542-20eb-4a18-8c54-3746c777f481,bec51d8b-ac31-4e68-99ed-df8af6424606,MER00574,81174.78,1003.61,80171.17,2024-06-30,2024-06-29,1,Settled,BNK180135253
cb1fd16b-aebc-426d-87c5-16dc103a9c9e,f7a8e008-f25c-4c99-a6ac-379a71b02f20,MER00132,63065.66,585.76,62479.9,2023-12-31,2023-12-30,1,Pending,BNK770292048
fe8086a3-ee8f-4700-80cb-f9a423a2b7ff,36159f9c-3495-4cec-aac1-f673ca63db27,MER00026,2383.04,28.87,2354.17,2024-11-09,2024-11-08,1,Settled,BNK389661802
49e196a2-a207-4447-afa1-0ccfa3a7c3d8,12d6c484-8f34-4c59-ae0b-4530cdd21334,MER00391,14595.5,196.88,14398.62,2023-02-28,2023-02-27,1,Settled,BNK512039980
b9e1825c-eaa6-462e-981d-40485f2fba66,fd865a45-d471-4c8a-9157-56be43e00892,MER00026,2620.52,19.47,2601.05,2024-08-29,2024-08-27,2,Settled,BNK587472100
3d329d4a-4d70-431d-9583-03eb97960eb2,84aa6112-f450-487e-a2d8-a275079f8b6c,MER00403,15315.73,271.71,15044.02,2024-09-17,2024-09-15,2,Settled,BNK348864353
0c0b7f66-7c7a-4c10-a347-3a9d6d1b5dab,e70f53c4-b773-44fc-8150-844e91420694,MER00310,21043.33,295.87,20747.46,2025-01-06,2025-01-05,1,Settled,BNK246581678
28e7f30d-ed1d-4695-a1b1-13a89fea093e,c807283e-7009-4f8b-a852-13444048cd79,MER00081,6244.09,108.89,6135.2,2025-02-06,2025-02-05,1,Settled,BNK697889811
07349e1f-a616-4c44-912a-db863f39d7c4,25858530-1cc8-4c98-9a7c-80ec37c26fbc,MER00212,26929.72,168.54,26761.18,2024-06-25,2024-06-24,1,Settled,BNK136202152
9ed10734-ac1f-4335-88a5-2c320e516557,595c8292-061d-4d83-b666-ca4a96d127db,MER00521,7028.08,53.72,6974.36,2024-10-17,2024-10-15,2,Settled,BNK566875321
809a4f97-46af-4094-8cbe-e0116a6d42e8,c72a849a-c8b9-4955-8808-0026d72e21a5,MER00464,425563.08,4768.68,420794.4,2023-10-04,2023-10-03,1,Disputed,BNK544477630
fd3eb765-0da6-457b-8480-98fd4dae9169,5154c01f-7884-4f19-9b38-fa9627b270a7,MER00078,7686.13,64.31,7621.82,2023-01-17,2023-01-15,2,Disputed,BNK233588650
4377928a-aa11-4476-a577-5595860237a6,977e68f2-7eba-4f3a-8498-5fbdc12a5692,MER00458,9872.84,166.37,9706.47,2024-07-20,2024-07-19,1,Pending,BNK776142641
070b9958-60c0-499b-b8be-fadc61b00567,0f82917a-b661-418c-b7b4-53e6a7d4621b,MER00406,82672.32,1127.98,81544.34,2024-12-06,2024-12-05,1,Pending,BNK359232044
d42e0c50-8ecc-47a1-968f-aa486c10a8cb,081ed3e4-7bcc-4d2e-9c5b-cc76d3109ad6,MER00043,2753.27,47.45,2705.82,2023-12-18,2023-12-16,2,Settled,BNK182732162
4c26880b-3ff6-4047-b7f2-3309addd4f2f,d41323f7-ec19-42e5-9613-235d3dea5a69,MER00639,3248.9,37.73,3211.17,2023-12-29,2023-12-28,1,Settled,BNK854249084
cefad77a-5f54-4312-a74a-14d9f0a74860,e06753ff-340c-48c4-a219-e4ea603cc4b9,MER00385,140109.13,2607.52,137501.61,2023-10-24,2023-10-23,1,Settled,BNK397133985
0b813a53-82ae-43f5-baa8-968a2c36975f,c25cd77c-21b6-4dad-9659-9c043f26afa2,MER00195,91223.09,815.49,90407.6,2024-07-29,2024-07-28,1,Settled,BNK487657662
4636fc9a-7bd8-42c7-aa30-2cbefd419ea6,48e0c671-7f0e-4c88-8949-db765702b3a4,MER00459,12659.62,201.73,12457.89,2023-06-23,2023-06-22,1,Settled,BNK810292163
44a7722e-3dc1-4b9e-b28d-dc3e87a320a7,3bc2fbbd-f89b-4a4b-b5c8-097abbf26b92,MER00147,3449.41,33.37,3416.04,2024-11-10,2024-11-09,1,Settled,BNK555117398
b88c4f40-53a5-440b-9980-a1efe9a29f09,f881b16c-6ec9-4b24-b322-c24f480085d7,MER00538,17003.47,207.72,16795.75,2024-02-07,2024-02-06,1,Disputed,BNK824923208
5e24f880-80f3-42bb-9ef1-f4bdbe080612,53d9bc4c-51a2-4d9a-ab31-f6b3aacf8d4b,MER00114,19581.56,238.84,19342.72,2024-09-28,2024-09-27,1,Settled,BNK957155548
dc37e1b1-5d9e-4692-8be5-17c6fb8094c9,497b1c2a-19b3-4941-87a8-6519572b0293,MER00048,5844.28,70.3,5773.98,2023-08-13,2023-08-11,2,Settled,BNK231443530
0e39471a-10e2-40cd-834d-0a9ba20b23f3,ff8dce61-b9fb-4efb-83dd-0613d7bfe1ed,MER00081,3508.88,26.23,3482.65,2024-04-30,2024-04-26,4,Settled,BNK883981656
2f57ad71-ba6c-432e-866c-0f685a4acd67,867d222c-4af1-40cb-8f51-6de5be4ef6fe,MER00205,182773.77,1458.32,181315.45,2023-12-25,2023-12-22,3,Settled,BNK954492099
3b4a412c-984b-480b-b91c-a6f95006407d,343579ee-6789-4b1e-ba7d-fd5f9f651153,MER00282,8047.93,50.5,7997.43,2025-01-06,2025-01-03,3,Settled,BNK684093296
5a0032d1-0bc2-4907-9abf-0a64b0903991,9e1e53a3-b604-442b-920c-cc844bb6e51f,MER00290,20362.22,184.5,20177.72,2023-06-08,2023-06-05,3,Settled,BNK362000686
7c046744-1730-41a6-bf6a-b7987775ae9a,5158bd48-b724-4d8b-a693-96f473155a69,MER00390,77757.5,1251.29,76506.21,2023-09-25,2023-09-24,1,Settled,BNK525805360
b65aafa2-a673-4b50-91a3-682581566bb3,bb2babc8-799c-4d98-b642-7cb0ff07478b,MER00021,20941.64,405.17,20536.47,2023-11-11,2023-11-09,2,Settled,BNK795935770
b0563e18-c41a-4a39-a50b-c7fe43e6023b,d4e1a90a-d4bd-4c15-b193-b179ef8b443f,MER00040,498559.13,6431.3,492127.83,2023-11-15,2023-11-12,3,Pending,BNK609788049
0d7e2aa8-2421-4977-a33b-35b66b214dea,38afe297-7893-4a98-810a-847d39c8d9cb,MER00334,16181.19,124.53,16056.66,2023-12-10,2023-12-07,3,Settled,BNK649791144
dad7368b-f652-4226-aaa9-caab09710dd1,a384a340-71b7-45b5-a789-415166d57206,MER00580,25536.84,502.71,25034.13,2023-06-14,2023-06-12,2,Settled,BNK149244714
3a6e6c96-01c2-4961-9ed5-8f10f6662b06,2beafe74-d6a6-4885-b2a3-bcbc3fa71085,MER00293,23489.22,223.97,23265.25,2024-10-05,2024-10-04,1,Settled,BNK490917317
1eaddfa8-df83-444b-9750-06b5d0c6627b,cc0fa1b3-edf9-40a3-9c5c-ef4d8b203ad2,MER00495,42187.74,318.05,41869.69,2024-10-21,2024-10-18,3,Disputed,BNK781390570
0d6a7135-3284-49ff-9fcd-898687023d63,fc503f7e-7acd-4bf9-8e3a-46924ac6202a,MER00291,62986.47,1049.59,61936.88,2024-04-20,2024-04-18,2,Settled,BNK931398904
d7817fb5-92a6-4fc4-bee5-2e725801ee0d,e512eb99-5702-4975-a7c1-2d41bb0687df,MER00557,78771.57,600.99,78170.58,2023-12-09,2023-12-07,2,Settled,BNK835564150
2a93f540-4cc7-4c98-abc0-a59f89f9eb83,701c350b-180d-416e-bb2a-5b69e92a4c29,MER00308,9262.61,118.41,9144.2,2023-05-07,2023-05-06,1,Failed,BNK733793191
61b9fed5-64d6-4022-adb9-8764bd4a2f00,dd84af3a-7672-449e-a396-ffc297939026,MER00278,6868.93,128.18,6740.75,2023-10-26,2023-10-25,1,Settled,BNK692692803
77cabd85-20b2-4e18-91de-91ad512df5e1,123ad689-cc32-4a97-a9aa-0d2ac452cfeb,MER00379,42074.15,532.01,41542.14,2025-02-10,2025-02-09,1,Settled,BNK894075633
d9d9ad26-ba27-4088-b525-170577929a9b,838fa933-c0e6-4394-a8f3-717714d23410,MER00132,27706.64,253.77,27452.87,2025-03-01,2025-02-26,3,Settled,BNK916667270
1cc5cd27-0941-48c8-a74a-fed99794625e,408c088b-23ea-44df-ba9c-ede54a564c2d,MER00273,5106.73,65.44,5041.29,2023-06-02,2023-05-31,2,Settled,BNK453171962
39da0c23-2f87-41dc-9ce6-5ff63366d16b,c5b67c12-0bc9-449f-aa1a-5fbf88e92871,MER00337,85290.6,1445.82,83844.78,2024-09-04,2024-09-02,2,Settled,BNK967059516
739b613e-c35f-4ece-a52a-0653f1373c6b,9e350287-5020-426a-ae4e-360ccbf50e36,MER00054,4624.25,76.98,4547.27,2023-08-27,2023-08-26,1,Settled,BNK769855560
e43286de-bce3-404b-920e-13c389dff7cb,ccfb3d09-8c30-41cd-8493-b5db6c35d70c,MER00169,47373.59,828.38,46545.21,2024-09-22,2024-09-21,1,Settled,BNK740094616
0e8912f1-0013-4b5e-a7a7-441650aed2a8,9138a759-b3de-4a10-99e8-f13664a0ff0b,MER00080,16799.57,183.22,16616.35,2025-04-02,2025-03-30,3,Settled,BNK873758785
16cf4142-787b-4b2e-baa6-5066de7a48cf,f6d8bd0f-e285-4d40-ba5f-d52eb1b785f4,MER00340,63375.64,1175.41,62200.23,2024-01-02,2023-12-31,2,Settled,BNK867577832
ea617a69-f419-477e-8162-a936f8a8c13e,58235514-6909-47ce-b777-c2be8fc3a226,MER00198,27086.75,435.88,26650.87,2023-12-01,2023-11-30,1,Settled,BNK229966955
b217e522-431c-451e-a9a1-2309efb2b064,a7d896a7-ea76-406e-bb3c-340e9de56903,MER00434,12191.97,116.48,12075.49,2024-11-05,2024-11-03,2,Settled,BNK598536146
ce789aa1-0012-4eeb-a91f-7b841e5a457a,ac7b8233-79f2-4377-a2ce-7797c3f4b631,MER00133,464086.99,8526.29,455560.7,2024-04-02,2024-03-30,3,Settled,BNK427972701
375e533f-4688-47c8-955b-1f420ded31de,15af38ab-a741-49ed-aae1-8797d39bda6c,MER00351,360928.5,7024.08,353904.42,2024-04-09,2024-04-08,1,Settled,BNK385738328
6b1baf5e-60b9-4c02-9ff4-2dd8e01f13f0,83197abc-7a38-4630-a88a-f1f4bff1fdb0,MER00141,8839.52,118.3,8721.22,2023-01-13,2023-01-12,1,Settled,BNK474974376
03392e5b-8655-4188-a3e9-b9227a38cb9f,7e99c835-14a6-4436-9eae-69603f38685e,MER00442,21683.47,324.62,21358.85,2024-11-14,2024-11-13,1,Pending,BNK998190267
e924f85d-9959-47bd-a6fb-b489f9fb1321,3abcd9d8-230b-407f-a862-0119e5130857,MER00096,5620.06,40.68,5579.38,2023-11-21,2023-11-20,1,Settled,BNK573791166
48151eab-9dc1-40a8-a409-d800cfac63c8,48fa14a3-3484-4a90-9ae4-9fa2a667f20d,MER00249,91216.07,1399.96,89816.11,2024-09-21,2024-09-19,2,Settled,BNK305617174
b0e480c2-429e-4ac2-9989-0355b4452fdb,519f7241-bdbb-474f-ab91-60195966f493,MER00441,200409.13,1302.61,199106.52,2023-05-07,2023-05-06,1,Settled,BNK380819594
ffb83991-0a91-4aff-a419-2824aeed933e,1c603a29-7d75-488c-b504-17e23187c965,MER00189,6810.49,94.29,6716.2,2024-05-21,2024-05-20,1,Pending,BNK287639688
fbb85834-50a4-4c10-bdde-287d2c0bb72b,0696b59f-1482-4839-8191-7f3ad7889248,MER00339,5366.32,35.14,5331.18,2023-11-14,2023-11-11,3,Settled,BNK691844840
4e905d54-35ce-4b0f-96ca-4255ff0879f7,170970f1-1060-4cf7-9b1f-5e4f3e94cb17,MER00591,13947.91,119.27,13828.64,2024-11-12,2024-11-10,2,Settled,BNK535620668
a9603d47-c426-4a9f-b060-1484b8b92327,5868d1d6-42bc-4372-aa16-e236c7feb9fe,MER00346,16966.58,107.72,16858.86,2024-02-21,2024-02-20,1,Settled,BNK579227122
81d8b5ec-1721-4c71-8645-cc509dc094c0,7bb68c2d-616a-471d-918b-6969366713bf,MER00036,3088.43,21.34,3067.09,2023-02-07,2023-02-04,3,Settled,BNK719250852
6789719e-8d7a-4f0b-8fed-1b2307cb412c,ba0de2b8-211b-481b-a23e-ee18a76a3fbb,MER00482,3953.56,27.18,3926.38,2025-02-22,2025-02-19,3,Settled,BNK714552329
489f85cc-c9f8-4b4c-9d30-2d3f42a0824a,a4a43f6e-43ac-445a-9905-fde352f83b4f,MER00637,9112.44,131.51,8980.93,2023-12-21,2023-12-19,2,Settled,BNK790577706
93fbc636-737b-4cf0-af4e-e21b511b085a,898530f6-83eb-43a5-a4fc-5c7aad7b61ba,MER00370,5462.47,37.48,5424.99,2024-01-11,2024-01-10,1,Settled,BNK116239348
8b97feb6-d94c-4605-be71-5e3469f21e97,1c5c92aa-f8c9-465d-94e7-1b22ea8c515f,MER00025,5959.25,52.96,5906.29,2023-10-14,2023-10-13,1,Settled,BNK255919686
fba81737-b2f8-4560-bad6-8a3a370cae19,ffe32553-a158-4ca5-bde0-e5c7c5a1acda,MER00133,64526.15,932.35,63593.8,2024-10-23,2024-10-22,1,Settled,BNK515517891
754212ac-8dd6-46e5-9d33-d8d15d2771e7,c997d928-3031-41d5-ad1a-684e4d79d0ae,MER00046,3273.35,23.19,3250.16,2024-11-04,2024-11-01,3,Settled,BNK646875474
c099aa4e-0019-4355-ada8-fbd8227a14b3,fc53c6e1-90b1-406f-9a67-bd1497cd2dc8,MER00374,20727.41,367.89,20359.52,2023-04-27,2023-04-25,2,Settled,BNK114025711
83c78ce4-8636-4beb-ade0-fe9f0298efb4,fa038ffb-d406-47d3-8522-e4872f811fbe,MER00519,8515.55,110.82,8404.73,2023-04-01,2023-03-30,2,Settled,BNK938017636
9cb491dc-3f9e-490f-a328-c94e9fca7c06,15d283c7-be17-419b-b0fb-e1db8e8f2f35,MER00338,25569.41,448.82,25120.59,2023-02-05,2023-02-01,4,Settled,BNK504105918
0d36b06c-53b4-4525-b1e4-e275beb8fbff,e4abc74a-6bd4-4226-84a2-f87f7441bed3,MER00479,2192.69,33.89,2158.8,2023-09-04,2023-09-01,3,Disputed,BNK907681899
76121a85-c883-4ac8-8901-5512eb10ff2d,8e17c5af-983e-4a93-b210-6510022fcc4e,MER00080,22722.32,324.74,22397.58,2024-05-03,2024-05-02,1,Settled,BNK532284321
c32996c7-ad03-4dba-a453-9ace847a5a5d,4f433057-7baf-49ef-83dd-60fe040bc55e,MER00014,1742.52,27.36,1715.16,2023-02-17,2023-02-16,1,Settled,BNK993442497
abf23dcc-ce8c-4d6c-82d4-7f0e9f19d48d,72c9bc28-202b-431a-b1e4-53304e374552,MER00560,5766.22,44.12,5722.1,2023-12-19,2023-12-17,2,Settled,BNK530998834
dcd95012-c7a3-48e5-8a94-ba7ad0ada117,2118d0b0-2861-477b-8aa4-d8cf1ee938ac,MER00432,6384.11,55.58,6328.53,2023-08-23,2023-08-21,2,Settled,BNK205626359
cb41d0b0-f2b7-4f55-960e-6d742b4ea93e,318e36aa-6947-43a0-9161-7959599155a3,MER00572,21439.1,276.98,21162.12,2024-03-31,2024-03-30,1,Settled,BNK934945697
e0c409bf-463b-4186-9705-821f95446de0,490df30f-1d7d-4632-b27d-264e97ca68b9,MER00622,2061.6,27.24,2034.36,2024-08-20,2024-08-15,5,Disputed,BNK328262684
21b9afd8-2c0f-4698-9944-fbcbb2be6a95,122aa440-4d3f-4a53-ae88-d2282d22d16c,MER00059,5004.42,47.84,4956.58,2023-09-10,2023-09-09,1,Disputed,BNK956670257
c57a8df4-d4cb-4701-9bf1-4213e22594df,46803d23-5932-4bed-9f9b-b41f19dbe640,MER00329,8431.1,67.39,8363.71,2023-01-24,2023-01-21,3,Settled,BNK325028078
29cca295-9139-4a68-97ee-438444c544d4,f55f372e-ac79-42d6-b54c-c253a2f5a572,MER00282,576.24,8.34,567.9,2023-05-29,2023-05-25,4,Settled,BNK699651558
7632a862-87c4-408e-b747-e86c152eab0e,07448d50-fba3-48b8-b692-d0b6729fdcfb,MER00378,19094.03,240.41,18853.62,2024-11-17,2024-11-15,2,Settled,BNK320773771
16e68600-4dc9-4d7b-9b70-38fc1c3648f8,f9c883c2-f285-44d9-9e89-98519d7c5af6,MER00259,2645.01,49.31,2595.7,2025-03-23,2025-03-22,1,Settled,BNK301370374
e28cfbc4-3274-4e62-ad94-0c3bee0010d7,202f37fb-759e-4696-bfdc-9f93be46dd85,MER00156,5813.2,51.02,5762.18,2023-07-08,2023-07-07,1,Settled,BNK950375638
a6be4d13-299e-4a29-aa89-834606ac7d0e,240692c0-85f3-46ed-b4e0-409f850e49bf,MER00255,20867.85,359.79,20508.06,2023-08-25,2023-08-24,1,Settled,BNK896536160
a42c578b-8ddc-470d-98f0-9d070cc65d8a,74d3f782-f720-4221-b912-5d275a3c14e7,MER00635,5314.84,89.75,5225.09,2024-09-13,2024-09-12,1,Settled,BNK665599186
ac5d54fe-6abe-490c-a77b-ae79b66661a2,64194fe9-330c-4d07-9c0b-86b69310515f,MER00580,25911.01,461.2,25449.81,2023-11-28,2023-11-24,4,Settled,BNK215065387
ab2f8219-0639-482a-8e5e-6d406d9d29fe,bd0fe928-e044-4308-bc21-861f3959b849,MER00408,4607.15,62.4,4544.75,2023-08-25,2023-08-23,2,Settled,BNK521016794
a9bd7200-33b6-463e-b530-4bdb488f53ea,f7edb282-20aa-4272-bc32-337ae5e0cd73,MER00436,9700.69,154.84,9545.85,2024-01-20,2024-01-18,2,Settled,BNK593751111
dfc56c13-b784-4f1b-912e-d97693969f9c,c43f5334-2327-494f-afaa-23a78fa817bf,MER00430,15865.81,156.96,15708.85,2023-03-04,2023-03-03,1,Settled,BNK848771029
a5091bfc-57d4-4929-a4a4-c3e8c516c99b,4e59611a-4f3b-4e09-8c4f-d53ee63204c9,MER00511,82922.43,585.53,82336.9,2023-02-20,2023-02-17,3,Settled,BNK969275587
a9ce92ad-cd37-4b52-b40e-bd70bc4729d9,4f84cbe6-7eab-41bb-b1d9-b026c3108712,MER00155,15419.32,194.64,15224.68,2024-01-08,2024-01-07,1,Settled,BNK311467559
6b05b9c8-2049-4b5e-b8f4-e41dfa871a87,8ebcc5f2-87f8-4b50-b206-532972995e95,MER00178,145146.6,1834.63,143311.97,2024-03-24,2024-03-23,1,Settled,BNK281783883
60efcaf7-122c-4182-b1f5-7ca6f7766d21,d99b1c20-54f7-42f8-91c7-6a9ff6be1a1c,MER00275,5662.35,80.93,5581.42,2024-12-30,2024-12-29,1,Settled,BNK483504101
d6d75759-d8fe-465a-b49d-4f9f4c0b19a7,5de6bd96-70c2-4605-94f2-46558e8527e9,MER00254,96784.75,1595.8,95188.95,2023-05-04,2023-05-03,1,Settled,BNK365783950
904cbbe7-c185-4bf9-b125-07a5752ee71b,9e5e621e-5fdc-4582-8bcf-c4459ba1dd33,MER00224,2432.79,36.54,2396.25,2024-03-01,2024-02-27,3,Settled,BNK449218687
89c37035-e7b9-4964-ab07-c196a14b5fab,64993ffd-6f72-47df-b8d6-6c52f0bff087,MER00170,94503.93,870.83,93633.1,2024-12-04,2024-12-02,2,Settled,BNK399558176
8f0576b1-db4b-4e56-b380-feeed2897526,4e672179-1b45-4e39-ba61-099abfe4d224,MER00111,21018.56,392.41,20626.15,2023-10-27,2023-10-22,5,Settled,BNK378926337
e6db3919-4b25-45dc-be9d-09b3b06a3bd3,c4788bd2-3a03-4af5-8756-c0fb49a20974,MER00512,74063.9,1119,72944.9,2024-04-21,2024-04-20,1,Settled,BNK680866552
43f2f907-9337-4272-aa73-9a6980541b66,1e4eba5b-34a5-40ea-8fa3-d2848c9fa53b,MER00129,26675.53,448.61,26226.92,2023-06-18,2023-06-16,2,Settled,BNK428147142
3770110b-370c-4efb-92cd-cf13ff6da661,d419fd8e-db94-4088-8fae-9d5f4cccf26b,MER00214,6906.87,131.51,6775.36,2025-01-04,2024-12-30,5,Settled,BNK846518837
0ed5f161-8c8e-4f46-b4fc-b51e7a681a27,07794aed-5616-4d37-991b-7f6a2b3d5f68,MER00011,8913.51,133.23,8780.28,2024-05-20,2024-05-19,1,Settled,BNK826817097
5a28bf46-64fb-4d2b-96a4-9013eb935e83,09bbc6fb-7aaa-464e-8b75-87690efef74c,MER00096,28767.97,400.63,28367.34,2025-02-22,2025-02-20,2,Settled,BNK819346575
1dbd2af7-ceaa-4983-b32c-9525cac6d85f,659b5179-0677-47f2-9d11-7a416da2691f,MER00543,1834.81,17.76,1817.05,2023-11-10,2023-11-06,4,Settled,BNK339108418
48af3c15-366d-49e0-abd1-f55222b7c7ef,1ff5e49c-72b1-47c6-9173-2cee65ddd670,MER00099,2529.76,21.42,2508.34,2023-01-26,2023-01-25,1,Settled,BNK373991481
234727df-2d81-4da2-a0e4-2e93cf2540c8,8d35daf1-d266-4c84-b57e-f17ee6a30b6c,MER00095,5660.2,69.18,5591.02,2024-10-06,2024-10-04,2,Settled,BNK781928291
e551f619-ae4b-4d10-8b06-396c4a150aa3,50c08e1b-afa9-47d4-a5d7-a2a0fc62b326,MER00322,12943.97,132.24,12811.73,2023-12-16,2023-12-15,1,Settled,BNK458186035
56faad94-27a4-42d8-99ad-cc1eab2c76dc,c90f883f-8ab2-42e1-b8b3-cb3954f09d6b,MER00645,8233.9,62.64,8171.26,2023-01-28,2023-01-26,2,Settled,BNK403933327
ed7a3129-e170-4148-a49b-0e9d0edcbc0e,b0b186b2-5ce8-44c0-a230-95fc145647e6,MER00187,1575.25,16.24,1559.01,2024-05-16,2024-05-15,1,Settled,BNK774947051
b7e7c352-9ac7-4b6d-9b02-5ee9a23f7759,0f51e9e6-d415-4c86-98ec-00b5b6d203e2,MER00287,23308.45,365.49,22942.96,2024-09-10,2024-09-08,2,Settled,BNK118113153
cbd1a74d-11e9-4038-9833-ae9424c4dfe0,b7632035-7fc4-4c1f-9772-b5fac20a179b,MER00326,24330.64,369.88,23960.76,2025-03-22,2025-03-21,1,Pending,BNK650233953
bb2de16b-f6ca-4d4b-a420-85a77c0451ed,64d4dde3-9249-42f0-926c-e7811166083a,MER00507,47712.68,470.42,47242.26,2024-08-25,2024-08-23,2,Failed,BNK913275174
b6511478-6355-4933-bcbc-3bc344374851,0f6f2fa7-d9b3-4a3a-847a-3fa1dd6c8e16,MER00357,73082.03,460.39,72621.64,2024-05-26,2024-05-24,2,Settled,BNK833975563
b519df03-b565-4a26-ac8f-a8691698989d,9874d273-58bb-48af-b2a7-d70836fcd430,MER00621,25607.85,388.38,25219.47,2024-07-30,2024-07-29,1,Settled,BNK239561028
fc1a9914-2dc6-4dbc-9afb-6c20fce14878,8fef3f86-6e8f-43d0-960d-cf2080ccb0a6,MER00465,8929.55,111.5,8818.05,2024-01-13,2024-01-12,1,Settled,BNK363085614
ed69a200-02b2-4ace-afd7-ea7ba2d79c40,8f3b197f-9d2f-457f-9b11-29cac21cea6b,MER00032,13449.52,261.96,13187.56,2023-02-12,2023-02-11,1,Settled,BNK391393461
2ee64f82-ff0f-461f-9cb7-88e000216bbc,5316f00c-30b9-4e30-8056-47fb83e4717c,MER00307,7687.13,97.67,7589.46,2024-10-18,2024-10-17,1,Pending,BNK538016948
ee08a96e-eb3a-4e97-a076-d2bae5cbe9e6,b7d0d7ec-86ab-4c87-8df9-6bde4cde0298,MER00451,2703.04,21.88,2681.16,2024-12-10,2024-12-08,2,Settled,BNK173718280
61d2482c-a086-49d1-9d94-809d8945616f,541a20a9-9c93-4a01-9ef5-3a5b8701cbff,MER00226,21494.29,211.54,21282.75,2024-03-31,2024-03-29,2,Settled,BNK134470909
4cd801c7-b4f2-46f6-9802-d8c8e6d3c41a,df087eb7-73ac-4c83-992a-5f5221f8d6c9,MER00450,20865.25,135.87,20729.38,2023-06-02,2023-05-29,4,Settled,BNK316694936
8d5512d5-ea18-4b1e-b887-9c0c3b61e2d3,96bfae6a-7b61-4888-b0e7-af1dea37f19c,MER00648,58959.46,1130.52,57828.94,2024-04-04,2024-04-03,1,Settled,BNK474201836
a62cea2c-8107-4911-828a-f1b5791e833d,4e54dac9-e73b-4515-9236-e0af77f754ff,MER00589,6664.39,74.4,6589.99,2023-09-18,2023-09-17,1,Settled,BNK507754535
54bc884f-63fa-4d67-90e8-b01b23574fda,341fe5ad-8d32-4250-9bf8-88563bf5a569,MER00568,486419.48,6704.34,479715.14,2024-05-14,2024-05-12,2,Settled,BNK595145681
ee5ffef0-8d68-4ad5-9e13-2bdcee70d34a,eec105e8-7ad1-4ae8-8a42-1a2e627afd3b,MER00235,5377.02,57.28,5319.74,2023-06-19,2023-06-17,2,Settled,BNK148061691
